product_id,colour,actual_price,current_price,discount,no_of_likes,quantity
1674228,#01,59,23.19,61,16,46
1607270,Yellow,36.05,14,61,39,14
1449293,Jaune,41.2,16.47,60,44,84
1321603,Bleu,91.55,36.3,60,159,52
1298340,café,100.17,48.99,51,3234,47
1458809,Noir,46.35,24.71,47,188,3
1507434,Bleu,121.54,36.04,70,993,94
1377327,kaki,83.43,34.2,59,826,62
1343697,rouge,29.99,11.99,60,124,69
1379695,Jaune,65.99,27.19,59,862,27
1303611,Bleu,77.99,40.99,47,1373,50
1392988,Rose,99.99,35.99,64,2967,20
1562053,Pink,42.98,19.24,55,147,8
1674227,Red,75,28.79,62,21,61
1159889,kaki,84.91,33.42,61,131,43
1268924,marron,86.41,28.83,67,263,62
1352254,Marine,71.99,27.99,61,405,80
1166267,kaki,85.05,34.69,59,62,85
1631211,Coffee,56.65,23.06,59,12,13
1142779,café,107.89,45.75,58,161,35
1332410,vert,103,41.1,60,136,61
1351631,rouge,99.01,37.07,63,304,39
1345529,Vin rouge,52.76,21.54,59,1007,89
1083895,Pastèque rouge,33.3,13.58,59,29,89
1308997,Noir,63.16,27.62,56,98,84
1247721,Noir,59.21,23.69,60,48,68
1386954,Noir,120.99,47.99,60,76,97
1295774,rouge,107.35,41.78,61,422,47
1047537,Dark Grey,77.25,16.47,79,131,84
1328471,rouge,83.75,38.79,54,452,18
1170682,marron,100.66,39.86,60,63,20
1393158,café,117.42,47.12,60,163,97
1317254,Marine,75.9,38.1,50,181,51
1431594,Bleu,51.5,16.47,68,1194,2
1193052,3,65.12,26.37,60,31,27
1438869,vert,38.11,19.56,49,511,32
1151261,Rose rouge,33.65,13.79,59,112,24
1047536,vert,24.57,10.42,58,81,4
1406742,Jaune,66.95,21.42,68,570,80
1232371,rouge,27,11.45,58,109,42
1363341,rouge,101.97,50.34,51,885,40
1027160,Bleu,56.15,22.98,59,374,25
1406315,Vin rouge,47.38,20.56,57,76,56
1228273,Noir,106.17,42.39,60,196,52
1127288,rouge,41.27,16.79,59,512,23
1265662,rouge,53.1,23.63,56,149,52
1168756,Noir,32.96,13.71,58,113,33
1262451,Bleu,120.85,42.78,65,39,81
1485832,Coloré,95.81,53.4,44,89,62
1606290,Grey,115.01,55.58,52,47,99
1624482,Coffee,59,29.42,50,7,7
1674230,#01,59,25.99,56,41,52
1648246,Yellow,49,21.39,56,30,8
1212661,Noir,138.21,51.74,63,42,85
1285946,Noir,65.01,27.04,58,60,77
1225287,marron,165.43,84.53,49,62,19
1285587,Vin rouge,90.99,34.39,62,205,57
1235269,Jaune,103.28,33.98,67,157,37
1277763,marron,98.88,37.02,63,30,37
1361059,Bleu foncé,77.15,25.7,67,378,91
1389521,1,17.51,7.54,57,28,30
1268921,marron,116.47,45.3,61,369,20
1424518,marron,33.99,17.13,50,233,49
1401931,Noir,55.62,23.89,57,442,38
1289766,marron,59.42,23.54,60,37,45
1579529,Blue,154.5,18.95,88,177,61
1595018,Pink,73.13,29.66,59,22,95
1175193,café,93.46,35.14,62,36,35
1262135,Gris,141.76,52.72,63,79,0
963826,Noir,50.26,20.51,59,31,20
1368188,Noir,29.87,12.38,59,84,62
1333719,marron,77.25,29.38,62,337,67
1293107,Bleu,73.61,28.42,61,465,9
1295108,Rose rouge,32.42,10.38,68,69,87
1297828,Bleu,53.67,21.26,60,177,12
1244396,rouge,94.03,27.55,71,168,43
1264417,marron,113.98,42.55,63,384,67
1171589,Noir,50.62,21.46,58,164,85
1549719,Pink,57.6,23.1,60,70,5
1584648,Black,118.45,37.9,68,43,43
1052285,Bleu foncé,38.21,15.37,60,796,56
1247539,café,78.71,35.98,54,433,54
1144724,Rose,38.35,15.94,58,105,89
1328909,Noir,28.74,11.51,60,23,27
1324449,gris,175.1,79.54,55,54,19
1042673,Noir,43.24,17.3,60,134,50
1382529,rouge,100.99,42.39,58,95,12
1228626,Beige,49.48,19.4,61,33,99
1446518,gris,70.04,36.04,49,240,54
1389350,Orange,48.23,20.93,57,1211,25
1262140,Rose,140.39,48.23,66,111,90
1631243,Green,44.12,18.74,58,73,51
1262133,blanc,137.04,46.95,66,39,94
1231240,Violet,53.46,21.9,59,49,63
1566925,Black,97.85,38.72,60,66,5
1573493,Black,118.45,35.42,70,53,14
1230222,Café profond,59.99,25.59,57,116,98
1161624,Violet,49.71,19.99,60,129,68
1547489,Brown,97.85,39.54,60,60,13
1471597,Coffee,30.96,12.95,58,21,58
1308529,Bleu,49.99,21.59,57,91,34
1603133,Yellow,46.35,18.12,61,38,22
1012946,marron,48.63,19.83,59,68,84
1068399,Beige,35.52,14.5,59,13,71
1410330,Marron foncé,48.99,18.39,63,40,87
1382528,Violet,111.84,62.12,45,42,82
1663767,Brown,117.86,65.39,45,9,88
1645763,Pink,45.1,20.15,55,36,35
1674243,Khaki,49,24.99,49,18,16
1345807,# 01,119.87,58.85,51,144,43
1368189,Noir,32.99,13.59,59,46,14
1392989,Jaune,100.43,41.19,59,716,59
1395284,Gris,81.99,58.39,29,70,36
1250132,marron,93.53,39.66,58,24,75
1252610,Paon bleu,137.77,57.67,58,110,33
1509243,Jaune,118.45,27.18,77,57,65
1516521,rouge,59.86,26.58,56,123,14
1631212,Black,52.53,21.42,59,6,87
1279753,Noir,54.2,19.51,64,213,73
1168757,vert,20.52,8.7,58,456,73
1124519,Bleu clair,36.13,14.74,59,59,94
1111855,marron,49.43,22.89,54,217,50
1390031,marron,36.05,15.42,57,68,8
1404778,Bleu,113.3,42.84,62,30,49
1273445,1,27.84,11.44,59,90,35
1149889,Noir,29.49,12.14,59,122,27
1352167,Noir,59.01,21.24,64,665,16
1363942,rouge,36.05,15.33,58,21,57
1250873,marron,36.57,14.91,59,37,55
1256910,Gris,120.09,52.95,56,22,76
1491817,Noir,51.5,18.31,64,89,26
1534901,Black,98.88,35.42,64,96,87
1259262,Couleur nu,101.75,43.14,58,54,35
1603693,Yellow,23.99,9.59,60,73,26
1340824,marron,118.45,49.7,58,7,46
1199683,Violet,33.65,14.14,58,95,37
1363752,vert,36.05,14,61,31,45
1327621,rouge,112.27,56.63,50,410,27
1166060,marron,82.04,32.86,60,94,78
1262137,argent,144.9,48.61,67,35,31
1252511,Rose,141.45,57.58,59,123,41
1207636,1,88.9,35.78,60,56,25
1550129,Black,58.71,20.59,65,30,40
1593158,Yellow,61.99,24.79,60,27,48
1328378,Noir,64.99,24.79,62,52,40
1336054,marron,50.37,20.95,58,5,90
1318681,Noir,27.99,13.07,53,99,24
1343600,café,70.04,28.01,60,395,76
1257496,Jaune,126.46,53.62,58,46,6
1175105,vert,101.5,40.6,60,33,14
1406038,rouge,32.37,16.12,50,63,34
1254034,Vert clair,156.32,65.82,58,49,14
1089599,Rose rouge,55.52,23.1,58,14,56
1592937,Blue,27.99,10.39,63,8,33
1272693,1,24,9.19,62,814,46
1575796,Noir,16.89,7.46,56,126,18
1291519,Noir,34.78,20,43,310,78
1061478,argent,19.98,11.49,43,373,42
1260879,#BRUNETTE,34.18,14.97,56,947,91
1285831,Noir,63.3,36.4,43,119,12
1239318,1,21.31,10.73,50,275,37
1297184,Rose,32.99,18.96,43,244,20
1435818,1,66.95,33.91,49,22,68
1335744,1,37.99,18.99,50,218,59
1343473,1,77.04,38.51,50,531,84
1247857,6,34.99,20.11,43,1911,24
1226669,Or,38.24,18.91,51,140,47
1200841,#1,10.55,4.01,62,173,2
1441421,rouge,30.99,15.99,48,15,93
1324418,UNE,40.99,23.56,43,153,63
1233317,1,30,15.51,48,224,1
1278027,1,13.99,6.99,50,170,78
1269662,1,22.66,10.34,54,359,23
1251085,12,33.59,15.99,52,171,97
1683541,Noir,82.99,39.99,52,27,88
1441564,Black,71.98,35.99,50,4,45
1673451,blanc,59.99,29.99,50,28,26
1364715,1,35.51,18.5,48,303,42
1368202,1,18.66,9.19,51,520,6
1584281,blanc,16.99,6.99,59,50,47
1591911,Noir,11.69,7.46,36,153,100
1321044,1#,33.75,11.49,66,179,87
1386748,Bleu,32.98,18.96,43,49,83
1339435,1,19.99,11.49,43,200,17
1283169,1,29.99,14.99,50,539,97
1296180,1,38.99,22.41,43,227,73
1318609,1,26.66,9.19,66,468,94
1329618,33 #,13.99,6.99,50,270,16
1337153,1,13.99,6.99,50,191,51
1283191,1,17.99,8.99,50,261,67
1267876,argent,29.84,14.99,50,38,91
1332567,Noir,19.99,9.99,50,343,93
1445426,blanc,75.68,35.06,54,39,82
1316612,1#,32.99,18.96,43,242,88
1324396,1,19.55,12.64,35,945,25
1315716,1,26.99,7.99,70,175,21
1277999,# 01,22.73,11.03,52,542,23
1248833,15,46.3,23.1,50,448,94
1258743,1,23.19,12.07,48,168,11
1247339,1,41.6,20.72,50,816,30
1299370,33 #,18.78,10.8,43,429,82
1320471,Noir,64.78,37.25,43,67,47
1217411,1,21.32,10.05,53,385,91
1215315,blanc,44.21,22.99,48,49,1
1386871,Noir,51.98,25.99,50,9,93
1344407,blanc,63.99,29.99,53,76,13
1266473,Café noir,24.74,11.62,53,147,2
1350349,gris,21.18,10.59,50,78,86
1284529,Noir,49.98,24.99,50,73,88
1265928,1,24.02,12.18,49,210,56
1344408,blanc,63.99,28.59,55,48,14
1291008,# 01,17.99,10.34,43,346,99
1305689,Bleu foncé,42.98,24.71,43,60,76
1214178,1,24.3,11.09,54,423,65
1274756,1,17.57,8.99,49,610,45
1316603,1,83.14,47.14,43,233,99
1210400,Lumière,24.63,12.27,50,710,38
1139825,Vin rouge,33.67,16.2,52,193,64
1433591,blanc,82.9,43.69,47,6,59
1379623,gris,47.98,23.99,50,21,6
1202284,# 01,20.11,10.34,49,1179,60
1342183,1,13.99,6.99,50,167,95
1268260,01 # Désert,30.54,14.71,52,249,74
1259664,1,24.09,11.66,52,756,59
1265947,1,27.21,11.97,56,446,82
1085161,argent,21.99,9.99,55,22,41
1176524,1,24.15,12.29,49,1358,44
1368408,1,18.99,7.59,60,126,5
1254486,#5,10.46,5.97,43,147,22
1590302,vert,76.3,42.54,44,66,16
1259628,35,60.91,30.36,50,440,57
1259684,#1,19.98,10.29,49,592,23
1142777,Or,78.41,39.4,50,178,67
1314436,# 01,17.99,10.34,43,133,85
1354532,Or rose,44.98,25.86,43,46,17
1288689,1,17.38,8.69,50,141,80
999993,gris,95.63,50.68,47,129,9
1324037,1,43.99,21.99,50,477,77
1256669,1,22.16,11.32,49,539,7
1368203,1,35.35,18.96,46,252,98
1395066,Rose,77.98,38.99,50,33,77
1575794,vert,24.42,10.34,58,137,87
1211755,1,32.6,16.97,48,374,64
1297230,Noir,26.99,7.99,70,96,77
1344406,blanc,60.7,28.99,52,65,11
1247859,# 4066,20.96,12.44,41,535,92
1368204,1,24.44,12.64,48,144,8
1276991,33 #,27.28,9.65,65,433,42
1283823,1,26.66,9.19,66,164,1
1309751,1#,17.99,10.34,43,265,66
1310215,#1,21.99,12.64,43,108,64
1319311,1,27.99,13.99,50,107,61
1544036,Bleu,0,39.99,0,6,36
1522106,White,89.99,51.74,43,9,30
1268308,Violet,42.47,23.56,45,187,100
1215493,1,36.41,18.96,48,141,70
1487763,Purple,89.99,51.74,43,28,61
1581345,#01,23.99,13.79,43,16,75
1401336,Violet,55.99,25.99,54,67,56
1390748,rouge,15.99,9.19,43,88,60
1392146,blanc,19.7,11.03,44,51,8
1353276,Or rose,44.98,25.86,43,26,74
1207822,1,15.99,9.19,43,370,19
1469121,Rose,15.99,7.58,53,10,88
1322724,argent,17.99,8.99,50,25,84
1236461,1,19.75,9.87,50,336,48
1224318,1#,21.34,10.4,51,681,74
1306068,1,88.3,26.49,70,57,7
1308526,1,13.99,6.99,50,132,89
1355207,Gris clair,21.99,11.49,48,57,81
1226054,1,25.5,11.66,54,429,29
1299376,1#,26.99,7.99,70,130,77
1317624,1,15.99,7.99,50,140,25
1209919,2,20.84,9.95,52,411,53
1227590,12,29.78,14.63,51,594,50
1231556,13,19.99,9.99,50,298,92
1233687,Jaune,39.75,22.41,44,232,20
1283349,1,21.99,10.99,50,412,39
1244816,1#,23.52,11.09,53,320,69
1306955,1#,21.99,12.64,43,206,34
1195835,# 01,12.99,7.46,43,424,16
1273188,1,17.46,8.99,49,172,29
1284409,25 #,21.18,10.59,50,155,41
1291009,1,21.99,12.64,43,599,66
1291952,Beige 1,47.18,23.59,50,178,80
1318594,UNE,17.99,10.34,43,124,7
1365265,1,62.21,30.46,51,155,21
1321043,3,26.99,7.99,70,132,39
1345053,1,22.99,9.99,57,219,66
1317771,Noir,31.38,18.04,43,109,40
1587837,Or rose,22.49,11.49,49,24,51
1361478,1,12.99,4.95,62,91,96
1380719,Rouge-orange,72.62,33.91,53,247,85
1575787,STARBURST,27.59,13.79,50,81,55
1138818,marron,23.21,12.64,46,16,29
1284970,1,18.52,9.26,50,398,95
1311563,1#,15.99,7.99,50,364,62
1345055,1,33.83,16.66,51,143,30
1363641,1,18.66,9.19,51,120,1
1354553,Rose,27.99,12.99,54,135,72
1260401,1,29.1,14.95,49,228,100
1382806,Pink,12.99,6.99,46,1,37
1372252,Blue,19.99,9.99,50,1,17
1358165,Black,14.99,7.99,47,0,28
1677340,au hasard,0,31.99,0,10,20
1650695,White,46.99,19.19,59,17,35
1216752,1,20.99,1.02,95,367,39
1259064,1,18.62,0.77,96,202,63
1296344,marron,55.99,22.39,60,33,100
1307674,1,21.99,8.79,60,139,54
1076669,blanc,75.2,31.28,58,113,99
1212126,5,13.41,6.99,48,2920,55
1335745,1,31.99,12.79,60,165,17
1311016,114 #,15.99,5.59,65,207,14
1387478,Rose,13.98,5.59,60,21,67
1316616,1,13.99,5.59,60,123,40
1266642,45,26.33,10.51,60,181,76
1394668,marron,21.99,7.99,64,8,57
1279282,1,22.5,5.63,75,132,51
1649937,Pink,66.99,38.51,43,131,43
1085290,2,28.78,16.55,43,5796,26
1148756,blanc,96.19,56.1,42,578,4
1307122,Gris argenté,60.18,20.09,67,342,3
1272710,UNE,17.45,7.19,59,168,86
1196025,# 01,15.16,4.55,70,1000,8
1234968,#1,17.18,6.87,60,570,71
1265902,1,19.79,6.89,65,81,20
1280757,1,21.18,8.47,60,230,67
1651240,Blue,59.99,23.99,60,15,49
1067553,Rose,168.92,67.87,60,458,57
1626985,Black,19,7.19,62,429,24
1230983,Noir,29.86,12.64,58,1725,34
1307678,1#,33.75,11.49,66,471,99
1188829,1,26.32,13.13,50,763,16
1257671,Violet,78.74,25.86,67,276,15
1234973,1,28.5,12.94,55,959,17
1331649,1,55.99,27.99,50,251,59
1297225,1,32.18,18.5,43,1346,32
1454493,Bleu,151.99,65.99,57,37,11
1281588,1,25.99,12.99,50,242,14
1382805,rouge,61.99,39.99,36,32,9
1317953,Violet,8.99,4.99,45,867,82
1496436,#1,43.74,16.17,63,703,20
1440132,White,46.68,15.99,66,453,26
1299244,Orange,10.99,5.59,49,336,38
1271634,#1,21.18,16.57,22,1414,97
1470714,#2,21.71,12.87,41,141,36
1376981,Rose,60,22.95,62,1712,34
1334691,blanc,34.68,20.71,40,566,91
1377042,Gris,24.99,13.99,44,644,98
1322693,rouge,72.74,41.43,43,957,42
1076613,#1,23.8,8.99,62,963,12
1278965,Gray,23.74,11.19,53,442,24
1128193,Marine,38.49,19.59,49,2231,88
1677216,#1,0,16.99,0,5,97
1339302,#1,32.99,19.03,42,79,63
1370318,#1,30.99,15.99,48,30,99
1491515,#1,61.43,31.91,48,50,86
1491591,#1,47.99,24.99,48,30,0
1361437,rouge,36.99,20.99,43,46,39
1518026,#1,30.99,15.99,48,19,71
1180325,# 01,30.99,17.35,44,372,92
1390773,Jaune,82.27,45.91,44,280,29
1396110,#12,65.99,17.5,74,11,65
1120879,Multicolore,8,4.92,39,1984,4
1334806,Bleu,18.99,11.19,41,356,76
1285072,blanc,54.03,28.55,47,113,5
1532486,Black,14.99,7.99,47,10,46
1126936,vert,43.99,20.14,54,270,14
1444173,Marine,28.22,15.11,47,343,55
1397087,#1,18.99,8.99,53,53,75
1151034,café,57.99,25.99,55,743,45
1463470,Violet,28.74,13.99,51,54,81
1323747,vert,18.06,11.11,39,67,24
1324620,Bleu,31.49,19.59,38,107,64
1329027,A,12.99,7.99,39,54,50
1332217,Noir,10.79,6.71,38,104,8
1362864,#1,19.28,10.07,48,68,94
1365862,Or blanc,135.99,71.99,47,70,77
1372651,gris,110.34,58.23,47,54,74
1378803,Gris,27.99,11.99,57,35,29
1457617,#1,15.99,8.95,44,69,35
1348813,Rose,34.99,19.99,43,166,6
1358455,Rose,29.46,18.47,37,159,73
1404226,Gris,11.99,6.99,42,85,10
1385689,Rose 1,15.99,7.99,50,51,98
1394160,#1,72.99,36.99,49,61,54
1394494,vert,32.99,13.99,58,35,83
1422827,argent,22.99,12.99,44,31,53
1423909,#1,23.74,13.99,41,93,38
1431610,#1,37.84,21.83,42,152,5
1434439,marron,34.99,17.99,49,40,61
1436924,#1,15.99,8.99,44,62,100
1436926,Bleu,23.99,11.99,50,61,37
1465986,Violet,12.99,7.99,39,33,66
1477365,#9,11.99,4.99,58,32,21
1477463,Grey,23.99,11.99,50,9,33
1572296,Red,60.99,28.99,53,6,43
1603940,#1,22.99,10.99,52,18,24
1528100,#1,20,8.95,55,61,50
1545185,#1,21.71,12.87,41,36,27
1548249,#1,28.99,14.99,48,24,58
1550580,Blue,22.99,11.99,48,90,14
1556281,#1,17.46,8.05,54,19,35
1556287,#1,17.99,10.07,44,19,2
1485081,#1,13.99,6.99,50,63,63
1491161,Bleu ciel,22.99,11.99,48,23,59
1517821,White,42.99,22.99,47,14,75
1263912,Jaune,19.28,10.07,48,209,73
1270542,Noir,47.94,27.43,43,37,52
1270857,Noir rouge,83.83,48.15,43,122,58
1272081,Rose,22.99,12.99,44,86,89
1292514,#1,21.71,12.87,41,85,86
1295546,Rose,17.49,11.19,36,545,69
1181500,Violet,43.99,24.99,43,75,54
1183841,Violet,31.8,17.4,45,25,45
1185739,Beige,12.99,7.99,39,45,23
1198984,Multicolore,44.52,24.07,46,203,8
1164209,En bois,11.99,5.99,50,33,25
1171307,#1,11.99,5.99,50,102,93
1173513,rouge,44.99,23.99,47,62,11
1140366,Rose,10.99,4.99,55,153,98
1144478,#1,11.99,5.99,50,65,2
1154917,vert,50.71,24.07,53,119,97
1132028,Rose clair,11.99,5.99,50,152,60
1101952,5,34.17,18.47,46,81,47
1357582,#1,18.74,11.19,40,41,32
1359581,Noir,66.7,36.39,45,53,54
1275884,Bleu,24.99,11.99,52,158,43
1295414,Or,92.99,46.99,50,22,4
1173581,gris,8.99,5.99,33,12,60
1374673,Violet,25.55,12.87,50,488,59
1302038,Noir,28.99,15.99,45,109,16
1203668,Multicolore,6.99,4.99,29,163,29
1171308,#1,84.69,43.67,48,316,50
1306411,café,7.52,4.11,45,43,95
1348459,Noir,31.49,19.59,38,117,85
1538472,Pink,36.07,15.62,57,116,54
1242921,gris,7.99,4.99,38,250,87
1161356,#1,11.99,6.99,42,37,6
1277106,marron,19.99,10.99,45,111,4
1366258,Violet,66.88,27.43,59,48,44
1455660,Gris,50.99,25.99,49,44,27
1258013,Bleu,9.99,6.71,33,693,44
1428761,blanc,6.99,4.47,36,384,91
1149759,Rose,12.99,5.59,57,1050,85
1339913,rouge,113.79,24.07,79,422,25
1280227,#1,20.44,12.87,37,324,9
1403717,Vert noirâtre,394.38,100,75,325,94
1275883,Marron + Rose,15.99,7.99,50,252,88
1126303,Marine,39.87,16.23,59,6832,30
1229805,gris,28.22,15.11,47,3192,96
1396851,rouge,162.49,78.39,52,802,54
1058584,rouge,43.99,21.99,50,37,21
1370214,Rose,22.99,12.87,44,72,16
1567252,Silver,53.99,24.99,54,4,79
1171869,Rose rouge,10.79,6.71,38,67,83
1123691,#1,17.49,11.19,36,2274,83
1369922,rouge,34.4,21.83,37,74,7
1355153,#1,19.99,11.19,44,105,33
1455453,gris,28.5,13.99,51,34,29
1262482,Lumière jaune,51.73,27.43,47,180,100
1158769,Bleu clair,17.99,9.99,45,349,17
1335714,Gris foncé,19.99,12.31,38,50,24
1431608,Rose,19.99,10.99,45,56,12
1357652,vert,57.59,31.91,45,96,58
1200108,Noir,43.99,22.99,48,279,13
1366071,#1,7.49,5.59,25,86,28
1122082,1,18.99,11.99,37,89,46
1323364,blanc,65.99,36.99,44,312,13
1327926,#1,13.99,7.83,44,69,74
1328661,vert,25.37,16.23,36,878,91
1333802,Violet,29.46,18.47,37,82,27
1306576,vert,17.49,11.19,36,168,86
1310342,Jaune,23.74,13.99,41,159,21
1319553,#1,48.44,26.31,46,107,25
1361966,Bleu,24.54,15.11,38,98,9
1362122,Bleu,31.99,17.99,44,38,74
1365648,Gris,29.8,17.35,42,191,18
1367063,#1,15.99,7.99,50,76,84
1372743,#1,19.99,11.19,44,29,17
1373819,marron,29.99,16.99,43,31,93
1375841,gris,219.99,118.99,46,27,15
1377040,vert,39.99,16.99,58,95,21
1377041,Rose,13.99,6.99,50,72,15
1377264,gris,43.99,24.99,43,31,48
1379096,Blanc bleu,223.24,70.55,68,14,18
1445175,Bleu,34.99,17.99,49,25,84
1453018,Pink,11.99,5.99,50,12,19
1455661,Violet,18.99,9.99,47,23,69
1341968,#1,12.99,7.99,39,53,11
1350371,Rose,19.99,11.19,44,115,90
1350758,#1,12.99,7.99,39,44,34
1351966,#1,18.74,11.19,40,75,22
1352426,Gris foncé,34.99,18.99,46,84,16
1356431,Bleu,85.41,44.79,48,427,42
1357583,#1,48.44,26.31,46,94,83
1403716,Bleu,66.7,36.39,45,58,65
1381562,rouge,20.99,9.99,52,41,33
1382953,Bleu,32.99,18.99,42,87,59
1383171,Noir,8.99,4.99,45,48,27
1386588,rouge,71.99,38.99,46,61,71
1390810,Rose,53.99,29.99,45,37,77
1391301,rouge,22.99,11.99,48,65,99
1392267,vert,46.68,27.43,41,73,25
1393063,Gris,85.41,44.79,48,120,90
1395237,Bleu,30.99,12.99,58,30,45
1395564,Noir,33.38,17.35,48,63,11
1397529,Noir,13.33,8.95,33,110,41
1431607,Rose foncé,37.84,21.83,42,114,35
1435791,#1,20.99,11.99,43,48,92
1435880,Gris,22.99,11.99,48,137,12
1460279,Bleu,156.25,78.39,50,133,63
1462978,#6,12.99,6.99,46,41,43
1478560,Bleu,32.99,14.99,55,9,17
1594367,#1,59.41,30.79,48,18,15
1599182,#1,22.99,11.99,48,9,75
1546305,#1,19.28,10.07,48,12,37
1548248,#1,45.99,23.99,48,18,52
1548680,Yellow,33.38,17.35,48,42,22
1556364,#1,13.99,6.99,50,9,95
1556391,#1,13.99,6.99,50,9,11
1556540,#1,15.99,8.99,44,34,4
1556671,#1,15.99,8.99,44,50,80
1483029,Gris clair,19.16,12.87,33,45,94
1484235,#1,13.99,6.99,50,51,96
1299159,#1,21.99,12.99,41,49,18
1299333,blanc,22.95,16.23,29,110,23
1263913,rouge,17.49,11.19,36,169,38
1274094,blanc,11.99,5.99,50,120,75
1275888,Rose,24.99,13.99,44,110,38
1280742,blanc,13.33,8.95,33,130,57
1281366,Rose,28.28,18.47,35,59,34
1290906,#1,11.99,6.71,44,102,98
1222062,# 01,66.55,31.91,52,206,80
1231464,#1,22.99,14.99,35,79,62
1180323,Rose,25.99,12.99,50,77,43
1181160,# 01,30.99,17.99,42,135,80
1187401,#1,32.99,17.99,46,4,72
1161349,Violet,11.99,5.99,50,27,15
1163619,Marine,32.7,18.28,44,404,51
1165055,Beige,28.99,16.23,44,101,16
1166436,blanc,34.99,17.99,49,159,97
1166872,rouge,56.07,29.67,47,81,96
1175154,Bleu,10.99,5.99,46,157,48
1175161,café,35.84,20.71,42,294,81
1176924,argent,11.99,5.99,50,101,52
1144960,Bleu clair,26.24,13.99,47,857,39
1149365,blanc,21.99,12.99,41,55,19
1149487,white2,22.99,9.99,57,45,20
1159759,vert,15.99,8.99,44,49,58
1126567,Orange,25.99,14.99,42,118,68
1129142,Jaune,31.21,20.71,34,49,85
1130668,Gris foncé,22.99,8.99,61,51,30
1137001,Noir,17.99,9.99,45,45,92
1119399,Noir,26.99,13.99,48,81,5
1096124,#1,46.9,24.63,48,276,62
1075593,Vert L,11.99,5.99,50,140,79
1258581,Bleu foncé,9.99,5.59,44,615,77
1322304,Bande,8.99,5.59,38,479,30
1266815,blanc,9.99,5.59,44,546,34
1551898,#1,22.49,13.99,38,111,6
1453017,rouge,9.99,5.59,44,307,76
1520307,#1,20.44,12.87,37,104,4
1405421,blanc,342.88,97.5,72,352,17
1483857,Fruit vert,22.49,13.99,38,212,65
1460988,argent,38.89,18.47,53,192,22
1369527,Bleu,66.88,27.43,59,127,31
999935,rouge,19.16,12.87,33,376,85
1138584,blanc,28.61,17.35,39,204,70
1178445,Or,31.99,14.99,53,27,83
1271115,#1,14.99,7.99,47,125,58
1364256,Bleu,24.99,12.99,48,44,3
1365114,Noir,16.71,10.07,40,108,81
1205426,Bleu ciel,52.99,26.99,49,30,51
1277867,#1,36.7,21.83,41,83,100
1148302,Bleu,34.99,17.99,49,13,58
1363310,café,45.89,26.31,43,101,15
1363342,vert,24.99,13.99,44,73,46
1122085,1,21.99,11.99,46,92,23
1161672,café,11.99,6.99,42,46,95
1246178,Bleu,21.99,11.99,46,83,4
1374841,Gris,11.99,4.99,58,60,74
1396001,Noir,24.16,16.23,33,179,79
1185666,Coloré,21.99,12.99,41,187,9
1401542,Bleu,86.99,44.99,48,90,33
1389646,blanc,17.99,11.19,38,172,81
1330646,Noir,24.99,13.99,44,36,60
1556400,#1,13.99,6.99,50,12,38
1183268,Orange,49.99,23.99,52,17,79
1158334,Bleu foncé,18.74,11.19,40,730,94
1160146,Bleu,49.2,27.43,44,70,34
1517592,#1,57.39,29.67,48,144,14
1491465,#1,51.99,26.99,48,32,22
1556362,#1,13.99,6.99,50,19,20
1396043,#1,11.99,7.99,33,37,78
1318837,#1,14.66,8.95,39,122,22
1329766,#1,18.99,11.99,37,36,28
1261866,blanc,59.41,30.79,48,39,8
1293082,Bleu,40.14,21.83,46,112,46
1356691,rouge,17.99,8.99,50,47,66
1477194,#1,28.99,11.99,59,9,36
1108823,#1,34.99,17.99,49,103,32
1305567,Gris,40.46,20.71,49,56,23
1324616,Rose,17.88,12.87,28,228,32
1393268,Noir,15.99,7.99,50,75,70
1165663,Bleu,27.78,16.23,42,176,80
1548251,#1,12.99,6.99,46,33,52
1375679,Jaune,45.99,17.99,61,56,38
1295099,Bleu,32.18,17.35,46,89,26
1185079,Pastèque rouge,21.71,12.87,41,83,11
1371305,Blanc 1,22.99,9.99,57,93,69
1344423,Violet,26.58,16.23,39,49,5
1370215,Rose 1,22.99,9.99,57,71,90
1290114,Gris clair,19.99,11.19,44,63,41
1146159,rouge,26.99,12.99,52,260,96
1336452,#1,16.71,10.07,40,47,12
1337880,#1,17.49,11.19,36,272,99
1513917,#1,14.66,8.95,39,36,14
1556393,#1,13.99,6.99,50,9,41
1321315,A,16.24,11.19,31,50,52
1323135,A,12.99,7.99,39,67,21
1329913,#1,48.99,27.99,43,92,83
1330964,blanc,57.99,28.55,51,104,96
1331861,#1,14.99,11.19,25,109,13
1333177,#1,19.16,12.87,33,115,82
1334383,#1,26.22,17.35,34,45,28
1335129,Orange,92.04,52.63,43,70,35
1335503,Rose,62.49,35.27,44,51,85
1335712,#1,12.99,7.99,39,64,99
1339054,Rose clair,15.99,8.99,44,65,83
1339055,rouge,17.99,9.99,45,44,97
1339912,Noir,22.99,12.99,44,316,10
1304126,Rose,6.99,4.99,29,167,83
1305569,Bleu,37.99,13.99,63,45,16
1308116,rouge,48.23,24.07,50,132,99
1311612,Jaune,33.99,13.99,59,80,26
1313247,Rose,24.99,8.99,64,58,21
1314457,# 01,15.42,10.07,35,173,7
1314859,Bleu,56.99,30.99,46,126,1
1316649,#1,60.43,34.15,44,57,80
1319164,#1,17.49,11.19,36,95,66
